RXCUI,GN,NDC,SUPPRESS
312744,quetiapine,13668014801,N
312744,quetiapine,16714045201,N
312744,quetiapine,16729014510,N
312744,quetiapine,71610014060,N
312744,quetiapine,00378101110,N
312745,quetiapine,00054022321,N
312745,quetiapine,13668015231,N
312745,quetiapine,46708013810,N
312745,quetiapine,63629711401,N
312745,quetiapine,65862049410,N
312745,quetiapine,71335043203,N
312745,quetiapine,71335170904,N
312828,risperidone,50458059050,N
312828,risperidone,71205052090,N
312829,risperidone,00904635861,N
312829,risperidone,71335013003,N
312831,risperidone,00555177204,N
312831,risperidone,51079046301,N
312831,risperidone,52959094130,N
312832,risperidone,43547034306,N
312832,risperidone,71335088503,N
312832,risperidone,71610022630,N
313354,thioridazine,00378061210,N
313776,ziprasidone,51079035201,N
313776,ziprasidone,68084010409,N
313776,ziprasidone,70518229401,N
313776,ziprasidone,70771118202,N
313776,ziprasidone,72578002180,N
313777,ziprasidone,64679099306,N
313778,ziprasidone,60505253106,N
314034,haloperidol,51079073520,N
314154,olanzapine,50090393300,N
314154,olanzapine,60505311308,N
314154,olanzapine,70771141901,N
314154,olanzapine,70771141904,N
314155,olanzapine,13668008674,N
314286,ziprasidone,64679099103,N
317174,quetiapine,00904664161,N
317174,quetiapine,13668015130,N
317174,quetiapine,29300015001,N
317174,quetiapine,55111018901,N
349490,aripiprazole,50228032710,N
349490,aripiprazole,70771145400,N
349545,aripiprazole,16714014301,N
349547,aripiprazole,31722083001,N
349553,aripiprazole,00093758256,N
349553,aripiprazole,68788706309,N
351107,olanzapine,00378551293,N
401953,risperidone,49884031591,N
401954,risperidone,55111020978,N
402131,aripiprazole,00904651061,N
402131,aripiprazole,65862066201,N
402131,aripiprazole,68788774903,N
616487,quetiapine,13668014910,N
313364,thiothixene,51407027601,N
314035,haloperidol,65841062701,N
314154,olanzapine,63187036490,N
314192,prochlorperazine,55390007710,N
349490,aripiprazole,65862066478,N
351108,olanzapine,66993068951,N
389201,quetiapine,67877024538,N
402131,aripiprazole,65162089711,N
485496,aripiprazole,17856057002,N
602964,aripiprazole,43598055405,N
602964,aripiprazole,50228032410,N
602964,aripiprazole,65862066178,N
616483,quetiapine,65862049501,N
643027,aripiprazole,68382008914,N
721794,quetiapine,00310828360,N
721794,quetiapine,50228038360,N
349553,aripiprazole,46708025831,N
602964,aripiprazole,62332009791,N
312744,quetiapine,68788718503,N
312745,quetiapine,33342010444,N
312830,risperidone,50458059260,N
314034,haloperidol,71247015210,N
314075,loxapine,68084000411,N
314192,perazine,72572058025,N
314211,risperidone,55111020660,N
314286,ziprasidone,33342014412,N
317174,quetiapine,16714037802,N
349490,aripiprazole,43547030550,N
349490,aripiprazole,60687019121,N
349490,aripiprazole,76282004730,N
349545,aripiprazole,67877043238,N
349553,aripiprazole,27241005508,N
349553,aripiprazole,31722082931,N
349553,aripiprazole,62332010110,N
349553,aripiprazole,65862066578,N
389201,quetiapine,55111018830,N
402131,aripiprazole,16729027901,N
402131,aripiprazole,71335151304,N
602964,aripiprazole,68788773301,N
602964,aripiprazole,71335168203,N
616487,quetiapine,60505313208,N
314211,risperidone,55111020678,N
349490,aripiprazole,16729028116,N
349553,aripiprazole,43547030603,N
402131,aripiprazole,43353018015,N
402131,aripiprazole,72865015430,N
602964,aripiprazole,60687015721,N
616487,quetiapine,68788753808,N
672569,paliperidone,47335076683,N
721796,quetiapine,63629248201,N
402131,aripiprazole,60429044730,N
643019,aripiprazole,70771143209,N
721794,quetiapine,68180061507,N
402131,aripiprazole,13668021701,N
310672,haloperidol,58657070301,N
312079,olanzapine,60505311203,N
312079,olanzapine,68382036677,N
312743,quetiapine,43353081860,N
312743,quetiapine,60429041510,N
312743,quetiapine,70518097401,N
312745,quetiapine,65862049499,N
312831,risperidone,65841066814,N
312832,risperidone,55111020501,N
312077,olanzapine,66993046405,N
312078,olanzapine,70518176400,N
312078,olanzapine,71335136302,N
312079,olanzapine,33342006912,N
312635,perazine,33358029930,N
312635,perazine,50268068411,N
312635,prochlorperazine,63629184105,N
312743,quetiapine,67046063607,N
312744,quetiapine,13668014810,N
312744,quetiapine,16714045202,N
312744,quetiapine,55111024901,N
312744,quetiapine,65862048999,N
312744,quetiapine,67877024210,N
312744,quetiapine,68788718506,N
312745,quetiapine,67046063815,N
312745,quetiapine,68788718406,N
312745,quetiapine,60505313705,N
312828,risperidone,43547033906,N
312828,risperidone,68382011205,N
312829,risperidone,00378350591,N
312829,risperidone,27241000306,N
312829,risperidone,60505258505,N
312829,risperidone,65841066605,N
312829,risperidone,68382011310,N
312830,risperidone,13107012105,N
312830,risperidone,27241000150,N
312830,risperidone,43353043230,N
312830,risperidone,68382011410,N
312830,risperidone,71335062603,N
312830,risperidone,71610014545,N
312831,risperidone,50458059350,N
312831,risperidone,55700001760,N
312831,risperidone,63187043930,N
312831,risperidone,68084027301,N
312832,risperidone,27241000550,N
312832,risperidone,50458059410,N
312832,risperidone,51079046430,N
312832,risperidone,65862012305,N
313354,thioridazine,51079056520,N
313776,ziprasidone,00904627045,N
313776,ziprasidone,59762200201,N
313777,ziprasidone,70518295400,N
314035,haloperidol,68084024911,N
314035,haloperidol,70518289300,N
314154,olanzapine,43598016678,N
314154,olanzapine,50268061213,N
314154,olanzapine,55154688900,N
314154,olanzapine,55700057130,N
314154,olanzapine,55700086230,N
314154,olanzapine,68382036714,N
314155,olanzapine,13668008690,N
314192,perazine,23155049741,N
314192,prochlorperazine,72572058025,N
314211,risperidone,50268069911,N
314211,risperidone,51079046556,N
314286,ziprasidone,50268081112,N
314286,ziprasidone,55111025601,N
314286,ziprasidone,60429076560,N
314286,ziprasidone,68084010309,N
317174,quetiapine,29300015010,N
317174,quetiapine,67046063730,N
349490,aripiprazole,63629710803,N
349545,aripiprazole,63629700303,N
349545,aripiprazole,71335151502,N
349545,aripiprazole,71335151504,N
349547,aripiprazole,16714078801,N
349547,aripiprazole,76282004901,N
401953,risperidone,00781531106,N
402131,aripiprazole,70518253600,N
402131,aripiprazole,72865015405,N
616487,quetiapine,70518043201,N
312832,risperidone,13668003901,N
313777,ziprasidone,68084010511,N
313778,ziprasidone,60505253100,N
314155,olanzapine,50268061513,N
314286,ziprasidone,65862070260,N
317174,quetiapine,71335136202,N
317174,quetiapine,71335151904,N
349545,aripiprazole,71335171101,N
349547,aripiprazole,65862066605,N
349553,aripiprazole,70518280601,N
351108,olanzapine,66993068938,N
402131,aripiprazole,65862066205,N
476179,clozapine,00378381301,N
602964,aripiprazole,43598055430,N
602964,aripiprazole,50228047530,N
616483,quetiapine,68180045011,N
616483,quetiapine,68788759003,N
616487,quetiapine,33342010012,N
616487,quetiapine,63629484101,N
856706,perphenazine,00378033005,N
616698,risperidone,00781531306,N
312743,quetiapine,63187026990,N
312828,risperidone,63187041860,N
312829,risperidone,13668003660,N
312829,risperidone,51079046120,N
312829,risperidone,71335048503,N
312830,risperidone,43063025460,N
312830,risperidone,43353075530,N
312830,risperidone,63187026430,N
312832,risperidone,68382011616,N
312832,risperidone,70518150200,N
313777,ziprasidone,60429076760,N
313778,ziprasidone,60505253108,N
313778,ziprasidone,70518236601,N
314154,olanzapine,48792782601,N
314155,olanzapine,33342008307,N
314211,risperidone,43353041218,N
314211,risperidone,65841067006,N
314286,ziprasidone,59762200101,N
314286,ziprasidone,63187044860,N
314286,ziprasidone,70518294000,N
317174,quetiapine,50268063311,N
317174,quetiapine,70518272600,N
317174,quetiapine,71205040130,N
349490,aripiprazole,70518250800,N
349545,aripiprazole,00093758056,N
349545,aripiprazole,50268008915,N
349545,aripiprazole,62332009910,N
349545,aripiprazole,68382008310,N
349545,aripiprazole,68788692101,N
349545,aripiprazole,72865015530,N
349547,aripiprazole,33342012711,N
349547,aripiprazole,50228048010,N
349553,aripiprazole,50228032830,N
351107,olanzapine,60505327703,N
351107,olanzapine,60505327708,N
402131,aripiprazole,13668021705,N
616487,quetiapine,00781534201,N
616487,quetiapine,47335090383,N
853201,quetiapine,16729013210,N
312831,risperidone,55111020401,N
313777,ziprasidone,60505253006,N
313778,ziprasidone,00904627208,N
313778,ziprasidone,70518160400,N
314155,olanzapine,00093524565,N
314286,ziprasidone,33342014409,N
317174,quetiapine,00093816310,N
317174,quetiapine,16729014817,N
317174,quetiapine,55111018930,N
349553,aripiprazole,43353014015,N
349553,aripiprazole,65862066530,N
401954,risperidone,55111020979,N
401954,risperidone,59746003022,N
402131,aripiprazole,71205039290,N
402131,aripiprazole,71335168805,N
429212,clozapine,65862084578,N
602964,aripiprazole,65862066101,N
616483,quetiapine,55111060678,N
616483,quetiapine,68001018100,N
616487,quetiapine,60429041401,N
616487,quetiapine,67877024938,N
616487,quetiapine,68788718601,N
643019,aripiprazole,68382008719,N
643027,aripiprazole,68382008906,N
643027,aripiprazole,70771143406,N
672569,paliperidone,47335076688,N
672571,paliperidone,00591369519,N
721794,quetiapine,10135065860,N
721794,quetiapine,51407007660,N
853201,quetiapine,50742063560,N
314035,haloperidol,68382008010,N
314286,ziprasidone,72578002016,N
349490,aripiprazole,63629710802,N
349553,aripiprazole,68382008516,N
313777,ziprasidone,00904627145,N
402131,aripiprazole,43353018079,N
602964,aripiprazole,62332009760,N
616483,quetiapine,16714045701,N
616487,quetiapine,68788781309,N
853201,quetiapine,50228038030,N
616487,quetiapine,00904663961,N
313778,ziprasidone,72578002380,N
314035,haloperidol,51079043101,N
314211,risperidone,71610024615,N
314192,prochlorperazine,23155049731,N
351107,olanzapine,65862065803,N
403972,olanzapine,00093550556,N
616483,quetiapine,71205040290,N
616698,risperidone,51079034705,N
672567,paliperidone,10147095203,N
313776,ziprasidone,68001045106,N
314154,olanzapine,62756055483,N
314154,olanzapine,70771141902,N
317174,quetiapine,63629496403,N
403825,risperidone,55111020778,N
602964,aripiprazole,67877043005,N
616698,risperidone,55111047081,N
313361,thiothixene,70954001710,N
349490,aripiprazole,16729028146,N
349545,aripiprazole,43547030403,N
349547,aripiprazole,33342012712,N
349547,aripiprazole,65162090250,N
401953,risperidone,00781531108,N
402131,aripiprazole,60687016801,N
402131,aripiprazole,71335151301,N
403825,risperidone,63304094930,N
602964,aripiprazole,13668021630,N
602964,aripiprazole,65162089611,N
616705,risperidone,63304064417,N
349545,aripiprazole,68382008314,N
314286,ziprasidone,72578002080,N
349545,aripiprazole,72865018205,N
317174,quetiapine,71335151902,N
349553,aripiprazole,71335136403,N
859824,fluphenazine,55150026705,N
859824,fluphenazine,63323027205,N
859824,fluphenazine decanoate,67457035959,N
859841,fluphenazine,70518031802,N
859867,haloperidol decanoate,60505602002,N
859867,haloperidol,68083013702,N
859867,haloperidol decanoate,70710146205,N
859975,asenapine,42794001722,N
859981,asenapine,51991035899,N
865117,fluphenazine,00781143613,N
865123,fluphenazine,60219167901,N
859867,haloperidol,60505602002,N
859867,haloperidol,70710146201,N
859871,haloperidol decanoate,67457038158,N
859975,asenapine,51991036111,N
859835,fluphenazine,00121065416,N
859867,haloperidol,67457038258,N
859975,asenapine,42794001708,N
860918,fluphenazine,51079048720,N
865123,fluphenazine,51079048601,N
895670,quetiapine,33342013409,N
895670,quetiapine,68180061307,N
991039,chlorpromazine,51079051801,N
991044,promazine,00832030300,N
991188,promazine,00832030400,N
991188,promazine,68462086501,N
859871,haloperidol,70069038401,N
859871,haloperidol decanoate,72785000705,N
859981,asenapine,51991035811,N
865117,fluphenazine,00527178805,N
865129,fluphenazine,63323028110,N
895670,quetiapine,33342013415,N
895670,quetiapine,52817016160,N
900476,perazine,27102080304,N
991039,chlorpromazine,00781591301,N
991039,promazine,00904689261,N
991039,promazine,50268016211,N
991039,chlorpromazine,70771150601,N
991039,promazine,70771150601,N
991039,promazine,70771150602,N
991044,promazine,00527296443,N
991044,chlorpromazine,00781591601,N
991044,promazine,50268016515,N
991044,promazine,51079051620,N
991044,chlorpromazine,70771150902,N
991188,chlorpromazine,00832030410,N
991188,promazine,50268016612,N
991188,promazine,70710113302,N
991194,promazine,00832030101,N
991194,promazine,00904689361,N
991194,promazine,63304014301,N
991336,chlorpromazine,00527296337,N
991336,chlorpromazine,53808110401,N
991336,chlorpromazine,69238105801,N
1116450,promazine,13985058225,N
991336,promazine,00832030200,N
1114060,acepromazine,13985058750,N
860918,fluphenazine,50090474000,N
991039,promazine,51407043401,N
991044,promazine,50268016511,N
991194,chlorpromazine,00904713061,N
991194,chlorpromazine,63304014301,N
991194,promazine,70518308600,N
991336,promazine,00904713161,N
991336,chlorpromazine,00904713161,N
991336,chlorpromazine,63304012201,N
996921,clozapine,00093537719,N
1040041,lurasidone,62332049730,N
1297278,lurasidone,62332049810,N
991188,chlorpromazine,51407043801,N
991336,chlorpromazine,68462086310,N
991336,chlorpromazine,00832030289,N
996921,clozapine,00093308784,N
1116448,promazine,11695008605,N
991194,chlorpromazine,51079051901,N
1606337,asenapine,51991092860,N
1606337,asenapine,59762109101,N
1719646,haloperidol,00143931925,N
1719646,haloperidol,00703704104,N
1719646,haloperidol,17478011001,N
1719646,haloperidol,55154747805,N
1719646,haloperidol,70518105300,N
1719803,haloperidol,25021083301,N
1719803,haloperidol,67457040913,N
1719646,haloperidol,67457042600,N
1719803,haloperidol,63323047141,N
1719862,haloperidol,70069003003,N
1719862,haloperidol decanoate,70518252000,N
1719862,haloperidol,70710146101,N
1730076,chlorpromazine,55150031825,N
1719862,haloperidol decanoate,00703701103,N
1719862,haloperidol decanoate,70710146109,N
1719862,haloperidol decanoate,67457041000,N
1730078,promazine,55150031901,N
1719862,haloperidol decanoate,67457041013,N
1719862,haloperidol decanoate,00703712103,N
141935,haloperidol,00121058104,N
141935,haloperidol,00182605971,N
197536,clozapine,00378082501,N
198078,perphenazine,70771104302,N
197535,clozapine,00378086007,N
197536,clozapine,00781598901,N
197536,clozapine,57664034588,N
197536,clozapine,65862084410,N
197535,clozapine,65862084610,N
198075,perphenazine,00378535305,N
198075,perphenazine,68084084295,N
198159,perazine,66267017602,N
198323,trifluoperazine,00832049711,N
198325,perazine,00781803401,N
198365,prochlorperazine,71335054302,N
198075,perphenazine,00781104913,N
198076,perphenazine,64980029001,N
198077,perphenazine,00781104701,N
198078,perphenazine,00378535293,N
198275,thioridazine,53489015001,N
198322,trifluoperazine,00781802801,N
198323,trifluoperazine,00781103601,N
198323,perazine,00832049711,N
198323,perazine,51079057501,N
198324,trifluoperazine,00832049511,N
198325,trifluoperazine,70518210600,N
198365,perazine,35356067205,N
198365,perazine,51079054220,N
198365,perazine,52959047620,N
198365,prochlorperazine,63187025190,N
198365,prochlorperazine,68788762806,N
199387,risperidone,65862016701,N
200034,olanzapine,50268060911,N
200034,olanzapine,60505311000,N
200034,olanzapine,65862056199,N
200034,olanzapine,67184056103,N
200034,olanzapine,70771141603,N
198365,perazine,54888108203,N
198365,perazine,00247049730,N
198365,prochlorperazine,52959047620,N
198365,perazine,71335054306,N
199387,risperidone,17856006301,N
198365,prochlorperazine,54888108203,N
198365,perazine,55154434200,N
198076,perphenazine,68382059101,N
198159,perazine,00713013510,N
198274,thioridazine,00378061410,N
198324,trifluoperazine,68071080730,N
198324,perazine,51079057320,N
198365,perazine,52959047624,N
198365,perazine,55289022410,N
198365,perazine,55887061920,N
198365,prochlorperazine,59746011510,N
198365,perazine,63629133503,N
198365,prochlorperazine,71335095202,N
200034,olanzapine,13668016610,N
200034,olanzapine,14445010600,N
200034,olanzapine,55111016330,N
283639,olanzapine,66993068530,N
198324,perazine,70518209500,N
200034,olanzapine,67184056106,N
283639,olanzapine,00378571391,N
198323,perazine,00378241001,N
198365,prochlorperazine,71335054307,N
198365,prochlorperazine,71335054308,N
200034,olanzapine,55700080930,N
200034,olanzapine,60429062010,N
198365,perazine,33358030030,N
198365,prochlorperazine,71335095208,N
200034,olanzapine,60505311003,N
283639,olanzapine,69543038590,N
200034,olanzapine,70771141602,N
283639,olanzapine,33342007212,N
198365,perazine,68788762805,N
309374,clozapine,00093440505,N
309374,clozapine,00378097301,N
310670,haloperidol,71247015001,N
310670,haloperidol,71247015010,N
310672,haloperidol,50090436500,N
310672,haloperidol,55154541400,N
311385,loxapine,00591037101,N
312076,olanzapine,59746030712,N
310671,haloperidol,71247015110,N
310672,haloperidol,50090346800,N
311386,loxapine,00378700501,N
312076,olanzapine,60505327603,N
312076,olanzapine,60505327608,N
312077,olanzapine,55111016701,N
312077,olanzapine,70518237500,N
312077,olanzapine,66993068430,N
312077,olanzapine,70518061600,N
312078,olanzapine,43598016410,N
312078,olanzapine,43598016479,N
312078,olanzapine,65862056299,N
312743,quetiapine,65862049199,N
310672,haloperidol,51079073620,N
310672,haloperidol,63874064620,N
310672,haloperidol,63874064601,N
310672,haloperidol,70518262000,N
310672,haloperidol,63874064628,N
312076,olanzapine,00093524619,N
312076,olanzapine,00378551193,N
312076,olanzapine,65862065710,N
312077,olanzapine,33342007107,N
312077,olanzapine,62756055518,N
312077,olanzapine,65862056510,N
312077,olanzapine,68084052801,N
312077,olanzapine,70771142002,N
312077,olanzapine,70771142003,N
312077,olanzapine,50268061311,N
312078,olanzapine,00378521291,N
312078,olanzapine,14445010700,N
312078,olanzapine,14445010710,N
312078,olanzapine,43598016405,N
312078,olanzapine,55111016405,N
312078,olanzapine,63629330202,N
312078,olanzapine,68788716106,N
312079,olanzapine,00378533591,N
312079,olanzapine,14445010800,N
312079,olanzapine,67184056302,N
312079,olanzapine,68382036601,N
312079,olanzapine,70771141800,N
312078,olanzapine,71335071403,N
312079,olanzapine,14445010830,N
312079,olanzapine,43598016578,N
312635,perazine,00440219012,N
312635,prochlorperazine,10135036701,N
312635,perazine,10544051106,N
312635,prochlorperazine,43063035306,N
312635,perazine,51079054120,N
312635,prochlorperazine,63629184106,N
312635,perazine,63874052530,N
312635,perazine,66267027112,N
312635,prochlorperazine,67296072701,N
312743,quetiapine,00054022125,N
312743,quetiapine,33342010144,N
312743,quetiapine,43353001130,N
312743,quetiapine,50268063211,N
312743,quetiapine,50268063215,N
312743,quetiapine,67046063230,N
312743,quetiapine,70518210200,N
312744,quetiapine,60687032711,N
312744,quetiapine,63629493901,N
312744,quetiapine,71610014030,N
312743,quetiapine,67877025033,N
312745,quetiapine,71205002690,N
312828,risperidone,55111020160,N
312829,risperidone,00378350505,N
312830,risperidone,43353075553,N
312830,risperidone,65841066716,N
312830,risperidone,71335062605,N
313361,thiothixene,51079058920,N
313361,thiothixene,70954001730,N
313776,ziprasidone,55700013714,N
314035,haloperidol,58657070401,N
314286,ziprasidone,60505252808,N
314286,ziprasidone,68382023780,N
643019,aripiprazole,68382008716,N
312829,risperidone,63187064230,N
351108,olanzapine,60505327803,N
312076,olanzapine,50268061611,N
312078,olanzapine,67296172203,N
312079,olanzapine,14445010810,N
312635,prochlorperazine,50090010900,N
312743,quetiapine,60505313300,N
312743,quetiapine,60687034901,N
312743,quetiapine,67046063628,N
312743,quetiapine,68180044703,N
312744,quetiapine,46708013430,N
312744,quetiapine,68001018508,N
312744,quetiapine,50090333300,N
312745,quetiapine,29300015116,N
312745,quetiapine,60687039301,N
312745,quetiapine,67046063860,N
312745,quetiapine,67877024733,N
312745,quetiapine,71205002630,N
312828,risperidone,27241000206,N
312829,risperidone,55111020205,N
312829,risperidone,60505258500,N
312829,risperidone,65841066606,N
312830,risperidone,13668003755,N
312830,risperidone,27241000106,N
312830,risperidone,43353043260,N
312830,risperidone,50458059250,N
312830,risperidone,68084027211,N
312831,risperidone,52959094160,N
312832,risperidone,55111020578,N
313776,ziprasidone,70771118208,N
313777,ziprasidone,51079035316,N
313777,ziprasidone,55111025860,N
313777,ziprasidone,55111025878,N
313778,ziprasidone,63629691602,N
313778,ziprasidone,68382024080,N
314078,loxapine,70518028300,N
314155,olanzapine,49884032052,N
314155,olanzapine,59746030632,N
314155,olanzapine,60505327503,N
314211,risperidone,68084027711,N
317174,quetiapine,47335090588,N
317174,quetiapine,51407006901,N
317174,quetiapine,65862049301,N
349490,aripiprazole,67877043303,N
349545,aripiprazole,50268008911,N
349545,aripiprazole,71335151501,N
349553,aripiprazole,68382008506,N
351107,olanzapine,50268061711,N
351108,olanzapine,66993046930,N
402131,aripiprazole,50228047610,N
402131,aripiprazole,71205039230,N
402131,aripiprazole,71335168803,N
476179,clozapine,51079021201,N
602964,aripiprazole,13811067930,N
602964,aripiprazole,63629701702,N
602964,aripiprazole,68382043905,N
602964,aripiprazole,70771145101,N
616483,quetiapine,13668015301,N
616483,quetiapine,71205040230,N
643058,aripiprazole,70771143503,N
721794,quetiapine,50742063890,N
312831,risperidone,71610025930,N
314154,olanzapine,43598016605,N
314154,olanzapine,70518111500,N
314155,olanzapine,00093524519,N
317174,quetiapine,68788948701,N
317174,quetiapine,71610012816,N
349545,aripiprazole,65162089811,N
349547,aripiprazole,43547030750,N
349547,aripiprazole,70771145609,N
351223,ziprasidone,43598084858,N
403825,risperidone,63304094905,N
616483,quetiapine,16714038002,N
616483,quetiapine,71205040260,N
616487,quetiapine,16729014610,N
616487,quetiapine,55154809200,N
672571,paliperidone,47335076788,N
721794,quetiapine,65862087605,N
349545,aripiprazole,46708025631,N
643058,aripiprazole,70771143509,N
312635,prochlorperazine,00247082505,N
312744,quetiapine,00054022020,N
312830,risperidone,13668003774,N
312830,risperidone,43063090860,N
312831,risperidone,43353072030,N
313776,ziprasidone,68382023880,N
313777,ziprasidone,60505253000,N
314192,prochlorperazine,23155029431,N
314211,risperidone,43353075415,N
314286,ziprasidone,65862070299,N
349490,aripiprazole,00904651204,N
349490,aripiprazole,13668021905,N
349545,aripiprazole,00904651106,N
349545,aripiprazole,13668021852,N
349545,aripiprazole,16729028001,N
349545,aripiprazole,46708025630,N
349547,aripiprazole,65162090203,N
349553,aripiprazole,16729028246,N
349553,aripiprazole,50228047930,N
351223,ziprasidone,43598084811,N
602964,aripiprazole,62332009771,N
313777,ziprasidone,63187057860,N
314034,haloperidol,58657070210,N
314035,haloperidol,50268039215,N
314286,ziprasidone,55111025690,N
314286,ziprasidone,64679099106,N
349545,aripiprazole,72865018230,N
349547,aripiprazole,31722083032,N
349553,aripiprazole,60429045030,N
349553,aripiprazole,71335168702,N
351223,ziprasidone,72266016001,N
402131,aripiprazole,27241005203,N
402131,aripiprazole,70518216300,N
402131,aripiprazole,71335151305,N
429212,clozapine,51862090101,N
602964,aripiprazole,43547030203,N
602964,aripiprazole,68382043906,N
602964,aripiprazole,70771145103,N
616483,quetiapine,55111060630,N
616487,quetiapine,00054022931,N
672571,paliperidone,00591369530,N
349490,aripiprazole,68382008419,N
312832,risperidone,68382011601,N
313777,ziprasidone,68788736303,N
402131,aripiprazole,76282004501,N
349545,aripiprazole,33342012407,N
310672,haloperidol,61919013330,N
312077,olanzapine,33342007115,N
312078,olanzapine,13668016730,N
312078,olanzapine,53002250503,N
312635,perazine,00781502001,N
312743,quetiapine,00054022120,N
312743,quetiapine,68001018408,N
312744,quetiapine,43353081330,N
312743,quetiapine,70518097400,N
312745,quetiapine,71335043201,N
312829,risperidone,50090334400,N
312829,risperidone,63187064260,N
312832,risperidone,65841066906,N
313777,ziprasidone,33342014651,N
313777,ziprasidone,68788719703,N
314211,risperidone,55111020605,N
314286,ziprasidone,63187016830,N
317174,quetiapine,47335090583,N
349490,aripiprazole,65862066401,N
349547,aripiprazole,13811068430,N
349553,aripiprazole,48433011901,N
312077,olanzapine,67184056506,N
312078,olanzapine,69807201201,N
312079,olanzapine,65862056330,N
312078,olanzapine,62756055283,N
312635,prochlorperazine,50268068415,N
312743,quetiapine,47335090461,N
312743,quetiapine,63629477603,N
312744,quetiapine,33342009912,N
312744,quetiapine,68001018500,N
312745,quetiapine,29300015101,N
312745,quetiapine,67046063814,N
312745,quetiapine,68788718409,N
312745,quetiapine,70518252301,N
312828,risperidone,00615819639,N
312828,risperidone,27241000250,N
312828,risperidone,60505258406,N
312829,risperidone,50458059160,N
312829,risperidone,63187064290,N
312829,risperidone,65841066610,N
312829,risperidone,65862012005,N
312829,risperidone,71335013002,N
312830,risperidone,50458059210,N
312830,risperidone,68084027201,N
312831,risperidone,68788721106,N
312832,risperidone,68382011610,N
312832,risperidone,71335088501,N
313776,ziprasidone,68382023814,N
313778,ziprasidone,51079035416,N
313778,ziprasidone,64679099404,N
313778,ziprasidone,68382024014,N
313778,ziprasidone,70518304800,N
314078,loxapine,00591037001,N
314154,olanzapine,42292001401,N
314154,olanzapine,50090310000,N
314154,olanzapine,70771141903,N
314155,olanzapine,48792785501,N
314211,risperidone,60505258906,N
314286,ziprasidone,68001045006,N
314286,ziprasidone,70518074300,N
314286,ziprasidone,70771117905,N
317174,quetiapine,43353016130,N
349490,aripiprazole,16729028101,N
349490,aripiprazole,70518256700,N
349547,aripiprazole,43547030710,N
349547,aripiprazole,68382008619,N
349553,aripiprazole,60505267603,N
349553,aripiprazole,65162090150,N
349553,aripiprazole,65862066505,N
349553,aripiprazole,70771145506,N
351107,olanzapine,13668008905,N
351107,olanzapine,33342008515,N
389201,quetiapine,00781534531,N
389201,quetiapine,55111018801,N
402131,aripiprazole,43598055530,N
402131,aripiprazole,67877043103,N
402131,aripiprazole,71335168804,N
403971,olanzapine,00093550756,N
602964,aripiprazole,43547030250,N
602964,aripiprazole,68788773303,N
645037,risperidone,00378604228,N
672567,paliperidone,00904693561,N
721796,quetiapine,50742063910,N
312830,risperidone,51079046256,N
313366,thiothixene,70954001630,N
313777,ziprasidone,70771118105,N
314034,haloperidol,00781139301,N
314155,olanzapine,55111026279,N
317174,quetiapine,55154335900,N
349490,aripiprazole,31722082801,N
349490,aripiprazole,50228033130,N
349545,aripiprazole,60505267403,N
349545,aripiprazole,65862066301,N
349553,aripiprazole,43547030609,N
349553,aripiprazole,46708025871,N
349553,aripiprazole,46708025891,N
349553,aripiprazole,67877043433,N
402131,aripiprazole,67877043101,N
429212,clozapine,60687054801,N
485496,aripiprazole,60505040405,N
602964,aripiprazole,16729027846,N
616487,quetiapine,13668014901,N
616487,quetiapine,63187021990,N
616487,quetiapine,70518022901,N
643022,aripiprazole,46708026110,N
721794,quetiapine,00406118360,N
721794,quetiapine,16729009612,N
856720,perphenazine,00378004201,N
349545,aripiprazole,43353014705,N
602964,aripiprazole,60505307508,N
616483,quetiapine,67877024801,N
312743,quetiapine,43353001115,N
312743,quetiapine,43353081815,N
312830,risperidone,65841066710,N
312831,risperidone,27241000406,N
312831,risperidone,50268069711,N
312831,risperidone,50268069715,N
312831,risperidone,51079046320,N
313364,thiothixene,53808112901,N
313776,ziprasidone,68382023830,N
313776,ziprasidone,72578002105,N
313777,ziprasidone,51079035301,N
313777,ziprasidone,68180033307,N
313777,ziprasidone,68788719706,N
314192,prochlorperazine,14789070007,N
314192,perazine,23155052342,N
317174,quetiapine,00054022220,N
317174,quetiapine,29300015016,N
317174,quetiapine,71335136203,N
349490,aripiprazole,50228033151,N
349490,aripiprazole,70518264300,N
349545,aripiprazole,43598055605,N
349545,aripiprazole,68788692106,N
349547,aripiprazole,46708025930,N
349547,aripiprazole,70771145607,N
349553,aripiprazole,13668022005,N
402131,aripiprazole,13668021774,N
402131,aripiprazole,68788716202,N
403825,risperidone,50458060128,N
403972,olanzapine,42291065430,N
429212,clozapine,00093440493,N
429212,clozapine,60687054811,N
485968,olanzapine,00781315972,N
616483,quetiapine,13668015305,N
616487,quetiapine,67877024933,N
672567,paliperidone,47335076583,N
312830,risperidone,65841066706,N
314075,loxapine,51079090320,N
314211,risperidone,00904636261,N
317174,quetiapine,43353016153,N
317174,quetiapine,55111018978,N
317174,quetiapine,70518254701,N
349490,aripiprazole,68382008406,N
349545,aripiprazole,31722082732,N
349547,aripiprazole,16729028301,N
349553,aripiprazole,31722082930,N
349553,aripiprazole,43598096930,N
349553,aripiprazole,62332010191,N
349553,aripiprazole,70518280602,N
351108,olanzapine,13668009005,N
351223,ziprasidone,72266016010,N
